;location;date;new_cases;new_deaths;population;aged_65_older_percent;gdp_per_capita;hospital_beds_per_thousand;year;month_of_year;week_of_year;weekday;day_of_year;code_3;country_code;continent;sub_region;hosp_level_natural_id;gdp_level_natural_id;hosp_level_pk;gdp_level_pk;hosp_level_desc;gdp_level_desc;sub_regions_id;continent_id;day_id
131;Afghanistan;2020-05-20;581;5;38928341;2.581;1803.987;0.5;2020;5;21;2;141;AFG;4;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737565
132;Afghanistan;2020-05-21;492;9;38928341;2.581;1803.987;0.5;2020;5;21;3;142;AFG;4;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737566
133;Afghanistan;2020-05-22;531;6;38928341;2.581;1803.987;0.5;2020;5;21;4;143;AFG;4;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737567
134;Afghanistan;2020-05-23;540;12;38928341;2.581;1803.987;0.5;2020;5;21;5;144;AFG;4;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737568
135;Afghanistan;2020-05-24;782;11;38928341;2.581;1803.987;0.5;2020;5;21;6;145;AFG;4;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737569
136;Afghanistan;2020-05-25;584;2;38928341;2.581;1803.987;0.5;2020;5;22;0;146;AFG;4;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737570
137;Afghanistan;2020-05-26;591;1;38928341;2.581;1803.987;0.5;2020;5;22;1;147;AFG;4;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737571
138;Afghanistan;2020-05-27;658;1;38928341;2.581;1803.987;0.5;2020;5;22;2;148;AFG;4;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737572
139;Afghanistan;2020-05-28;625;7;38928341;2.581;1803.987;0.5;2020;5;22;3;149;AFG;4;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737573
140;Afghanistan;2020-05-29;580;8;38928341;2.581;1803.987;0.5;2020;5;22;4;150;AFG;4;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737574
141;Afghanistan;2020-05-30;623;11;38928341;2.581;1803.987;0.5;2020;5;22;5;151;AFG;4;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737575
142;Afghanistan;2020-05-31;866;3;38928341;2.581;1803.987;0.5;2020;5;22;6;152;AFG;4;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737576
143;Afghanistan;2020-06-01;680;8;38928341;2.581;1803.987;0.5;2020;6;23;0;153;AFG;4;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737577
144;Afghanistan;2020-06-02;545;8;38928341;2.581;1803.987;0.5;2020;6;23;1;154;AFG;4;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737578
145;Afghanistan;2020-06-03;759;5;38928341;2.581;1803.987;0.5;2020;6;23;2;155;AFG;4;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737579
146;Afghanistan;2020-06-04;758;24;38928341;2.581;1803.987;0.5;2020;6;23;3;156;AFG;4;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737580
147;Afghanistan;2020-06-05;787;6;38928341;2.581;1803.987;0.5;2020;6;23;4;157;AFG;4;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737581
148;Afghanistan;2020-06-06;915;9;38928341;2.581;1803.987;0.5;2020;6;23;5;158;AFG;4;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737582
149;Afghanistan;2020-06-07;582;18;38928341;2.581;1803.987;0.5;2020;6;23;6;159;AFG;4;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737583
150;Afghanistan;2020-06-08;791;30;38928341;2.581;1803.987;0.5;2020;6;24;0;160;AFG;4;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737584
151;Afghanistan;2020-06-09;575;12;38928341;2.581;1803.987;0.5;2020;6;24;1;161;AFG;4;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737585
152;Afghanistan;2020-06-10;542;15;38928341;2.581;1803.987;0.5;2020;6;24;2;162;AFG;4;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737586
153;Albania;2020-03-09;2;0;2877800;13.188;11803.431;2.89;2020;3;11;0;69;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737493
154;Albania;2020-03-10;4;0;2877800;13.188;11803.431;2.89;2020;3;11;1;70;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737494
155;Albania;2020-03-11;4;0;2877800;13.188;11803.431;2.89;2020;3;11;2;71;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737495
156;Albania;2020-03-12;1;1;2877800;13.188;11803.431;2.89;2020;3;11;3;72;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737496
157;Albania;2020-03-13;12;0;2877800;13.188;11803.431;2.89;2020;3;11;4;73;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737497
158;Albania;2020-03-14;10;0;2877800;13.188;11803.431;2.89;2020;3;11;5;74;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737498
159;Albania;2020-03-15;5;0;2877800;13.188;11803.431;2.89;2020;3;11;6;75;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737499
160;Albania;2020-03-16;4;0;2877800;13.188;11803.431;2.89;2020;3;12;0;76;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737500
161;Albania;2020-03-17;9;0;2877800;13.188;11803.431;2.89;2020;3;12;1;77;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737501
162;Albania;2020-03-18;4;0;2877800;13.188;11803.431;2.89;2020;3;12;2;78;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737502
163;Albania;2020-03-19;4;1;2877800;13.188;11803.431;2.89;2020;3;12;3;79;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737503
164;Albania;2020-03-20;11;0;2877800;13.188;11803.431;2.89;2020;3;12;4;80;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737504
165;Albania;2020-03-21;0;0;2877800;13.188;11803.431;2.89;2020;3;12;5;81;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737505
166;Albania;2020-03-22;6;0;2877800;13.188;11803.431;2.89;2020;3;12;6;82;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737506
167;Albania;2020-03-23;13;0;2877800;13.188;11803.431;2.89;2020;3;13;0;83;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737507
168;Albania;2020-03-24;11;2;2877800;13.188;11803.431;2.89;2020;3;13;1;84;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737508
169;Albania;2020-03-25;23;1;2877800;13.188;11803.431;2.89;2020;3;13;2;85;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737509
170;Albania;2020-03-26;23;0;2877800;13.188;11803.431;2.89;2020;3;13;3;86;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737510
171;Albania;2020-03-27;28;1;2877800;13.188;11803.431;2.89;2020;3;13;4;87;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737511
172;Albania;2020-03-28;12;3;2877800;13.188;11803.431;2.89;2020;3;13;5;88;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737512
173;Albania;2020-03-29;11;1;2877800;13.188;11803.431;2.89;2020;3;13;6;89;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737513
174;Albania;2020-03-30;15;0;2877800;13.188;11803.431;2.89;2020;3;14;0;90;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737514
175;Albania;2020-03-31;11;2;2877800;13.188;11803.431;2.89;2020;3;14;1;91;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737515
176;Albania;2020-04-01;20;3;2877800;13.188;11803.431;2.89;2020;4;14;2;92;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737516
177;Albania;2020-04-02;16;0;2877800;13.188;11803.431;2.89;2020;4;14;3;93;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737517
178;Albania;2020-04-03;18;1;2877800;13.188;11803.431;2.89;2020;4;14;4;94;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737518
179;Albania;2020-04-04;27;1;2877800;13.188;11803.431;2.89;2020;4;14;5;95;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737519
180;Albania;2020-04-05;29;2;2877800;13.188;11803.431;2.89;2020;4;14;6;96;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737520
181;Albania;2020-04-06;28;2;2877800;13.188;11803.431;2.89;2020;4;15;0;97;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737521
182;Albania;2020-04-07;16;1;2877800;13.188;11803.431;2.89;2020;4;15;1;98;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737522
183;Albania;2020-04-08;6;0;2877800;13.188;11803.431;2.89;2020;4;15;2;99;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737523
184;Albania;2020-04-09;17;0;2877800;13.188;11803.431;2.89;2020;4;15;3;100;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737524
185;Albania;2020-04-10;9;1;2877800;13.188;11803.431;2.89;2020;4;15;4;101;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737525
186;Albania;2020-04-11;7;0;2877800;13.188;11803.431;2.89;2020;4;15;5;102;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737526
187;Albania;2020-04-12;17;0;2877800;13.188;11803.431;2.89;2020;4;15;6;103;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737527
188;Albania;2020-04-13;13;0;2877800;13.188;11803.431;2.89;2020;4;16;0;104;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737528
189;Albania;2020-04-14;21;0;2877800;13.188;11803.431;2.89;2020;4;16;1;105;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737529
190;Albania;2020-04-15;8;1;2877800;13.188;11803.431;2.89;2020;4;16;2;106;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737530
191;Albania;2020-04-16;19;1;2877800;13.188;11803.431;2.89;2020;4;16;3;107;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737531
192;Albania;2020-04-17;24;1;2877800;13.188;11803.431;2.89;2020;4;16;4;108;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737532
193;Albania;2020-04-18;21;0;2877800;13.188;11803.431;2.89;2020;4;16;5;109;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737533
194;Albania;2020-04-19;9;0;2877800;13.188;11803.431;2.89;2020;4;16;6;110;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737534
195;Albania;2020-04-20;14;0;2877800;13.188;11803.431;2.89;2020;4;17;0;111;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737535
196;Albania;2020-04-21;22;0;2877800;13.188;11803.431;2.89;2020;4;17;1;112;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737536
197;Albania;2020-04-22;25;0;2877800;13.188;11803.431;2.89;2020;4;17;2;113;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737537
198;Albania;2020-04-23;25;1;2877800;13.188;11803.431;2.89;2020;4;17;3;114;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737538
199;Albania;2020-04-24;29;0;2877800;13.188;11803.431;2.89;2020;4;17;4;115;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737539
200;Albania;2020-04-25;15;0;2877800;13.188;11803.431;2.89;2020;4;17;5;116;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737540
201;Albania;2020-04-26;34;0;2877800;13.188;11803.431;2.89;2020;4;17;6;117;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737541
202;Albania;2020-04-27;14;1;2877800;13.188;11803.431;2.89;2020;4;18;0;118;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737542
203;Albania;2020-04-28;10;0;2877800;13.188;11803.431;2.89;2020;4;18;1;119;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737543
204;Albania;2020-04-29;14;2;2877800;13.188;11803.431;2.89;2020;4;18;2;120;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737544
205;Albania;2020-04-30;16;1;2877800;13.188;11803.431;2.89;2020;4;18;3;121;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737545
206;Albania;2020-05-01;7;0;2877800;13.188;11803.431;2.89;2020;5;18;4;122;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737546
207;Albania;2020-05-02;9;0;2877800;13.188;11803.431;2.89;2020;5;18;5;123;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737547
208;Albania;2020-05-03;7;0;2877800;13.188;11803.431;2.89;2020;5;18;6;124;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737548
209;Albania;2020-05-04;6;0;2877800;13.188;11803.431;2.89;2020;5;19;0;125;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737549
210;Albania;2020-05-05;8;0;2877800;13.188;11803.431;2.89;2020;5;19;1;126;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737550
211;Albania;2020-05-06;17;0;2877800;13.188;11803.431;2.89;2020;5;19;2;127;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737551
212;Albania;2020-05-07;12;0;2877800;13.188;11803.431;2.89;2020;5;19;3;128;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737552
213;Albania;2020-05-08;10;0;2877800;13.188;11803.431;2.89;2020;5;19;4;129;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737553
214;Albania;2020-05-09;8;0;2877800;13.188;11803.431;2.89;2020;5;19;5;130;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737554
215;Albania;2020-05-10;6;0;2877800;13.188;11803.431;2.89;2020;5;19;6;131;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737555
216;Albania;2020-05-11;12;0;2877800;13.188;11803.431;2.89;2020;5;20;0;132;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737556
217;Albania;2020-05-12;4;0;2877800;13.188;11803.431;2.89;2020;5;20;1;133;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737557
218;Albania;2020-05-13;4;0;2877800;13.188;11803.431;2.89;2020;5;20;2;134;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737558
219;Albania;2020-05-14;4;0;2877800;13.188;11803.431;2.89;2020;5;20;3;135;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737559
220;Albania;2020-05-15;18;0;2877800;13.188;11803.431;2.89;2020;5;20;4;136;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737560
221;Albania;2020-05-16;18;0;2877800;13.188;11803.431;2.89;2020;5;20;5;137;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737561
222;Albania;2020-05-17;17;0;2877800;13.188;11803.431;2.89;2020;5;20;6;138;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737562
223;Albania;2020-05-18;13;0;2877800;13.188;11803.431;2.89;2020;5;21;0;139;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737563
224;Albania;2020-05-19;2;0;2877800;13.188;11803.431;2.89;2020;5;21;1;140;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737564
225;Albania;2020-05-20;1;0;2877800;13.188;11803.431;2.89;2020;5;21;2;141;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737565
226;Albania;2020-05-21;15;0;2877800;13.188;11803.431;2.89;2020;5;21;3;142;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737566
227;Albania;2020-05-22;5;0;2877800;13.188;11803.431;2.89;2020;5;21;4;143;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737567
228;Albania;2020-05-23;12;0;2877800;13.188;11803.431;2.89;2020;5;21;5;144;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737568
229;Albania;2020-05-24;8;0;2877800;13.188;11803.431;2.89;2020;5;21;6;145;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737569
230;Albania;2020-05-25;9;1;2877800;13.188;11803.431;2.89;2020;5;22;0;146;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737570
231;Albania;2020-05-26;6;0;2877800;13.188;11803.431;2.89;2020;5;22;1;147;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737571
232;Albania;2020-05-27;25;1;2877800;13.188;11803.431;2.89;2020;5;22;2;148;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737572
233;Albania;2020-05-28;21;0;2877800;13.188;11803.431;2.89;2020;5;22;3;149;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737573
234;Albania;2020-05-29;26;0;2877800;13.188;11803.431;2.89;2020;5;22;4;150;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737574
235;Albania;2020-05-30;23;0;2877800;13.188;11803.431;2.89;2020;5;22;5;151;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737575
236;Albania;2020-05-31;23;0;2877800;13.188;11803.431;2.89;2020;5;22;6;152;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737576
237;Albania;2020-06-01;15;0;2877800;13.188;11803.431;2.89;2020;6;23;0;153;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737577
238;Albania;2020-06-02;6;0;2877800;13.188;11803.431;2.89;2020;6;23;1;154;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737578
239;Albania;2020-06-03;21;0;2877800;13.188;11803.431;2.89;2020;6;23;2;155;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737579
240;Albania;2020-06-04;20;0;2877800;13.188;11803.431;2.89;2020;6;23;3;156;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737580
241;Albania;2020-06-05;13;0;2877800;13.188;11803.431;2.89;2020;6;23;4;157;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737581
242;Albania;2020-06-06;15;0;2877800;13.188;11803.431;2.89;2020;6;23;5;158;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737582
243;Albania;2020-06-07;20;1;2877800;13.188;11803.431;2.89;2020;6;23;6;159;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737583
244;Albania;2020-06-08;14;0;2877800;13.188;11803.431;2.89;2020;6;24;0;160;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737584
245;Albania;2020-06-09;17;0;2877800;13.188;11803.431;2.89;2020;6;24;1;161;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737585
246;Albania;2020-06-10;36;0;2877800;13.188;11803.431;2.89;2020;6;24;2;162;ALB;8;Europe;Southern Europe;AAPT;MLO;3;2;above average per thousand inhabitants;middle-low income;16;3;737586
